X,Y,item,pagerank,chosen
44.494286,23.43074,snafu principle,0.0001007598740061901,0.0
41.70492,-18.358225,newcomb's paradox,0.00015468671636210642,0.0
17.040117,33.153755,destiny,0.0001007598740061901,0.0
-58.66892,23.939962,crimean astrophysical observatory,0.0001007598740061901,0.0
-25.471275,-41.522346,mind–body dualism,0.0001007598740061901,0.0
-42.323288,-44.521496,irb: ethics & human research,0.0001007598740061901,0.0
44.119392,-40.57196,optimal decision,0.0001007598740061901,0.0
-24.260899,-2.7359412,you don't know jack (film),0.0001007598740061901,0.0
-12.374173,-61.432453,left-wing politics,0.0001007598740061901,0.0
-50.06568,-5.8983192,disability and sexuality,0.0001007598740061901,0.0
-3.7174735,-70.60692,united nations parliamentary assembly,0.0002262825045929204,0.0
57.469418,3.8089447,is–ought problem,0.0001007598740061901,0.0
-11.294821,22.341124,paradigm shift,0.0001007598740061901,0.0
-9.840408,65.566376,tensor contraction engine,0.0001007598740061901,0.0
29.361462,-17.184555,post-structuralism,0.0001007598740061901,0.0
-61.266308,27.333393,very large telescope,0.0001007598740061901,0.0
-42.035526,-11.268744,paper abortion,0.0001007598740061901,0.0
25.694689,-0.78630286,homunculus,0.0001007598740061901,0.0
-0.6007484,-26.927944,victim playing,0.0001007598740061901,0.0
2.013485,-42.092823,leisure satisfaction,0.0001007598740061901,0.0
54.317997,28.3295,ancient canaanite religion,0.0002361674783061174,0.0
69.59503,-17.271126,fréchet inequalities,0.0001007598740061901,0.0
1.0305227,-64.89534,george noory,0.0001007598740061901,0.0
61.555023,29.822353,irreligion,0.00031590545584399396,0.0
19.883121,16.291647,foresight (psychology),0.0001007598740061901,0.0
11.148755,-14.324446,law of attraction (new thought),0.0001007598740061901,0.0
1.3430114,-63.672405,general agreement on tariffs and trade,0.0001007598740061901,0.0
-24.309795,2.4271224,sadomasochism,0.0001007598740061901,0.0
-44.03779,-46.44099,pharmacovigilance,0.0001007598740061901,0.0
-34.750977,-46.8994,international healthcare accreditation,0.0001007598740061901,0.0
-12.078225,-41.784485,self-determination theory,0.00015271155191727358,0.0
6.301656,53.106537,applied mechanics,9.267714588337303e-05,0.0
-42.595955,-10.4546,planned parenthood,9.267714588337303e-05,0.0
5.7659235,-4.8244367,welfarism,0.00013726908629515836,0.0
-40.84015,-15.322818,beginning of human personhood,9.267714588337303e-05,0.0
-12.457399,2.3992436,negative population growth,9.267714588337303e-05,0.0
-4.906473,11.313655,standing on the shoulders of giants,9.267714588337303e-05,0.0
44.20712,-40.54756,decision quality,9.267714588337303e-05,0.0
-61.73399,27.544847,paranal observatory,0.001260897284020034,0.0
-62.590157,23.342098,siding spring observatory,8.370291591434582e-05,0.0
-10.470009,58.52571,exterior covariant derivative,8.370291591434582e-05,0.0
41.855007,-16.76294,many-worlds interpretation,0.0001447937252654592,0.0
9.221627,-4.627766,appeal to fear,0.0001359573100865247,0.0
0.91790307,-64.504364,argentine economic crisis (1999–2002),0.0002472348021995638,0.0
-23.022125,-34.572987,responsible drug use,8.475931923155867e-05,0.0
-23.341934,-65.08308,consent of the governed,8.475931923155867e-05,0.0
16.910194,7.0691504,internal sin,8.888876165787617e-05,0.0
34.95702,3.1388636,moksha,0.0001400867525128422,0.0
61.406445,30.432255,christian deism,8.888876165787617e-05,0.0
49.623047,-28.72378,probability theory,0.00015558066330188726,0.0
26.138273,-55.935818,conservative liberalism,8.888876165787617e-05,0.0
-7.5209794,-1.1324148,technocentrism,0.00014421678861056966,0.0
-3.8474317,-72.52581,global governance,8.888876165787617e-05,0.0
-65.752975,20.368528,fin tbl,0.0001400867525128422,0.0
2.4227355,74.52146,history of radio,8.888876165787617e-05,0.0
-28.304935,-2.5978422,all-party parliamentary group for choice at the end of life,0.00013761757801331577,0.0
-41.44018,26.98554,germany,0.00010242826510645635,0.0
-11.143562,24.678667,scientific misconduct,0.00010242826510645635,0.0
-3.2381449,-61.580273,global justice now,0.00010242826510645635,0.0
4.273535,-30.770346,psychopathy,0.00010242826510645635,0.0
12.972615,68.636345,physics,0.00010242826510645635,0.0
23.054409,5.3449583,aesthetic relativism,0.00010242826510645635,0.0
3.789957,-45.35758,human development index,0.00010242826510645635,0.0
1.8162664,-64.04234,criticism of capitalism,0.00010242826510645635,0.0
-54.61424,-9.506688,lgbt people in prison,0.00010242826510645635,0.0
61.269875,29.303295,the one (neoplatonism),0.00010299529329710084,0.0
-10.151094,58.637287,connection (algebraic framework),0.00010299529329710084,0.0
-44.29914,-17.67827,forced abortion,0.00010299529329710084,0.0
-19.911522,-9.953338,involuntary euthanasia,0.00010299529329710084,0.0
1.0620568,-63.870846,green mountain anarchist collective,0.00010299529329710084,0.0
57.943394,3.7617755,the right and the good,0.00010299529329710084,0.0
-46.210808,-39.585835,military medical ethics,0.00010299529329710084,0.0
32.02461,-13.966111,cotard delusion,0.00010299529329710084,0.0
69.28957,-15.76972,affirming a disjunct,0.00010299529329710084,0.0
-4.823005,56.385513,transpose,0.00010299529329710084,0.0
0.44177416,-64.10231,domestic sourcing,9.170083140136857e-05,0.0
-20.4154,-41.562206,teaching for social justice,9.170083140136857e-05,0.0
37.2809,-44.43176,cost–benefit analysis,9.170083140136857e-05,0.0
-10.367815,24.559841,"science, technology and society",9.170083140136857e-05,0.0
71.930984,-14.86471,boolean algebra (logic),0.00017341654814237738,0.0
-39.85706,-45.98441,pregnant women in clinical research,9.170083140136857e-05,0.0
-11.176077,25.49834,sociology of scientific knowledge,9.170083140136857e-05,0.0
-5.440072,9.525648,not invented here,0.00013830501240685953,0.0
54.081947,28.064571,semitic neopaganism,9.170083140136857e-05,0.0
47.02873,8.127954,authoritarianism,9.170083140136857e-05,0.0
-26.15373,-19.923512,natural person in french law,0.00015103766623916927,0.0
-16.286522,72.02064,principal bundle,0.00015103766623916927,0.0
27.142038,-21.992197,hedonism,9.100326020526875e-05,0.0
5.0785313,10.612624,"superintelligence: paths, dangers, strategies",0.00012807022142347776,0.0
-15.432387,-15.767372,omission bias,0.00014312603021725777,0.0
56.956444,3.1039367,normative ethics,0.0007217145022563393,0.0
18.18405,-43.15347,mimpathy,8.265396959740394e-05,0.0
38.027832,11.041193,akrasia,0.0008675794866585842,0.0
59.840115,-22.805288,noise-based logic,0.0008043968674717936,0.0
71.75469,-15.029108,first-order logic,0.0008393289186409047,0.0
-14.783752,-53.063976,health policy,0.0007875496200947163,0.0
-10.576864,58.4699,connection form,0.0006228081288606879,0.0
72.0671,-15.246875,boolean algebra topics,0.0006286334224673086,0.0
71.592125,-15.053724,boolean domain,0.0003904842007128301,0.0
16.925144,7.121766,censorship,0.0005034646536219687,0.0
5.8507133,48.836327,centrifugal force (rotating reference frame),9.036682451293846e-05,0.0
26.37381,-6.719908,hard problem of consciousness,0.0001520316944101095,0.0
-9.981267,58.540363,levi-civita connection,9.036682451293846e-05,0.0
62.839836,3.9917753,nelson goodman,9.036682451293846e-05,0.0
13.537512,-24.061071,four noble truths,9.75243785196534e-05,0.0
2.8945494,-45.175114,happy planet index,9.75243785196534e-05,0.0
71.821175,-15.206483,operation (mathematics),9.75243785196534e-05,0.0
16.911892,7.088451,thou shalt not covet,0.0003198187327961387,0.0
0.49663478,-63.447548,attac,0.00017258259965055166,0.0
53.52638,17.426443,antitheism,9.086688290954287e-05,0.0
4.291879,73.861404,history of electronic engineering,9.086688290954287e-05,0.0
-5.357964,54.776024,antisymmetric tensor,0.00013747106391503381,0.0
62.66382,4.1220613,quantifier variance,0.00014566296185138444,0.0
-54.264038,-17.969482,forced conversion of minority girls in pakistan,0.0001354588233213282,0.0
31.5085,17.09345,self-fulfilling prophecy,9.086688290954287e-05,0.0
21.48649,-8.93894,embodied cognition,0.0005235660117287385,0.0
-31.620047,2.5516675,oregon,0.0001841333897057155,0.0
55.46425,30.182295,god in islam,9.086688290954287e-05,0.0
10.8120775,2.3854597,woozle effect,0.0001354588233213282,0.0
55.70932,15.315789,pbs,9.086688290954287e-05,0.0
-35.406536,-26.079832,johns hopkins berman institute of bioethics,9.086688290954287e-05,0.0
-4.6012626,30.216408,science studies,9.086688290954287e-05,0.0
-6.6074185,-58.24295,liberty,9.086688290954287e-05,0.0
-22.529491,39.04969,operating passenger railroad stations thematic resource (new jersey),9.086688290954287e-05,0.0
60.065853,-11.128087,truthmaker,0.00027827773119924927,0.0
37.485462,39.385998,spirits in prison,9.086688290954287e-05,0.0
64.86502,14.72482,post-monotheism,9.086688290954287e-05,0.0
-23.67782,32.75842,why socialism?,9.086688290954287e-05,0.0
-24.010727,-49.735462,minority rights,9.086688290954287e-05,0.0
59.470276,-25.619942,vector logic,9.086688290954287e-05,0.0
53.353607,23.471891,criticism of the quran,0.00013176256154594817,0.0
1.2037197,-63.448418,¡democracia real ya!,9.086688290954287e-05,0.0
-26.003428,-32.732914,neurolaw,9.086688290954287e-05,0.0
37.746735,19.58291,inconsistent triad,0.0006800280454561391,0.0
-44.06226,-39.550827,clinical research ethics,9.086688290954287e-05,0.0
49.0607,-6.6864734,constructivism (philosophy of mathematics),9.086688290954287e-05,0.0
-24.212603,49.358536,british standard ordnance weights and measurements,9.086688290954287e-05,0.0
-10.6291895,58.323505,connection (vector bundle),9.086688290954287e-05,0.0
-27.283028,-8.542228,sue rodriguez,9.086688290954287e-05,0.0
62.569923,4.230416,pluralism (political philosophy),0.00014002011458490683,0.0
12.693551,-26.80819,pathos,9.086688290954287e-05,0.0
31.828321,-10.349882,phenomenology (philosophy),9.086688290954287e-05,0.0
-22.549183,38.7057,elsa einstein,9.086688290954287e-05,0.0
12.512837,68.80378,timeline of fundamental physics discoveries,9.086688290954287e-05,0.0
54.80303,20.718946,christianity and violence,9.086688290954287e-05,0.0
-5.861099,-1.9660609,richard d. ryder,9.086688290954287e-05,0.0
-14.687038,-58.64917,right to education,9.086688290954287e-05,0.0
-38.99266,20.762388,black ivy league,0.0001471538201434977,0.0
1.6845073,-64.649086,new world order (politics),9.086688290954287e-05,0.0
-0.08024922,-64.659515,anti-capitalist movements,9.086688290954287e-05,0.0
62.38921,4.292438,pluralism (political theory),9.086688290954287e-05,0.0
50.75705,-30.9356,dempster–shafer theory,0.00016227397263253034,0.0
-60.626503,23.80909,university of toronto southern observatory,9.086688290954287e-05,0.0
0.55501854,-63.399742,left-wing populism,9.086688290954287e-05,0.0
-51.411648,0.5029468,the commanding heights,9.086688290954287e-05,0.0
-5.2758427,-67.78646,communism,9.086688290954287e-05,0.0
-3.0313284,-4.9337153,audianism,9.086688290954287e-05,0.0
-35.399734,-28.95125,designer baby,9.086688290954287e-05,0.0
-32.38784,-7.7967243,robert martensen,9.086688290954287e-05,0.0
7.697978,-30.637358,antisocial personality disorder,9.086688290954287e-05,0.0
16.235638,66.79746,exponential object,8.650366835056579e-05,0.0
-58.689922,23.91274,simeiz observatory,8.650366835056579e-05,0.0
0.12762238,-63.59108,culture jamming,8.650366835056579e-05,0.0
33.481907,17.117691,problem of evil in hinduism,8.650366835056579e-05,0.0
-42.723637,25.352345,ses-5 (universities),8.815422775981877e-05,0.0
-48.62052,-39.915157,international conference on harmonisation of technical requirements for registration of pharmaceuticals for human use,0.00011513594623886793,0.0
55.94081,6.270077,theocracy,0.00011513594623886793,0.0
-8.538344,1.022355,ecosophy,0.00011513594623886793,0.0
-41.287853,26.819216,double first class university plan,0.00011513594623886793,0.0
1.566052,-16.790098,flow (psychology),0.00011513594623886793,0.0
61.05163,29.362577,naturalistic pantheism,0.00011513594623886793,0.0
-24.213398,49.349316,twilight switch,0.00022730729634920347,0.0
-10.542117,0.4936125,biotic ethics,0.00011513594623886793,0.0
-40.71469,-40.335804,jewish medical ethics,0.00011513594623886793,0.0
-2.0860682,17.321642,rights of nature,0.00011513594623886793,0.0
60.970688,29.970947,history of religion,0.00017752952042664254,0.0
-28.949984,3.345501,lecretia seales,0.0003700570237809556,0.0
-43.369175,-28.618818,involuntary commitment,0.00011513594623886793,0.0
57.444366,-15.928462,bivalence,0.00011513594623886793,0.0
-6.2477627,28.951038,history of science policy,0.00022664731229439283,0.0
16.886032,7.0915766,thought police,0.00011513594623886793,0.0
-17.99974,12.45043,homophobia,0.00011513594623886793,0.0
1.0404727,22.317135,twin films,0.00011513594623886793,0.0
58.970745,-10.232053,truth-value semantics,0.00011513594623886793,0.0
21.359032,-5.862459,existentialism,0.00011513594623886793,0.0
59.103924,-10.675671,semantic theory of truth,0.00011513594623886793,0.0
10.845983,-59.410427,universality (philosophy),0.00011513594623886793,0.0
17.349957,64.86425,join (relational algebra),0.00011513594623886793,0.0
54.86323,31.100464,god in the baháʼí faith,0.00011513594623886793,0.0
62.28089,-17.594734,multiplicities,0.00011513594623886793,0.0
-40.505737,-37.374367,clinical governance,0.00011513594623886793,0.0
-0.057549607,-63.962036,right-wing politics,0.00011513594623886793,0.0
-26.614763,-7.6429615,whose life is it anyway? (1981 film),0.00011513594623886793,0.0
46.04411,26.037487,folk religion,0.00011513594623886793,0.0
0.30685297,-64.01638,occupy wall street,0.00011513594623886793,0.0
0.5244101,-64.60239,populism,0.0001692182322299008,0.0
3.2026103,46.430504,born coordinates,0.00010356949951298596,0.0
47.994003,-35.59568,game theory,0.00010356949951298596,0.0
-0.07514406,-64.73837,right-wing populism,0.00010356949951298596,0.0
7.2713847,29.110565,social physics,0.00010356949951298596,0.0
-21.721891,-67.19972,popular sovereignty,0.00010356949951298596,0.0
-57.09445,19.15483,zimmerwald observatory,0.00010356949951298596,0.0
-64.71519,21.416513,slow rotator (asteroid),0.00010356949951298596,0.0
54.088184,20.828306,judaism and violence,0.00016956321613828881,0.0
24.369968,55.40786,descartes number,7.637920635999399e-05,0.0
64.631195,13.288916,philosophy of friedrich nietzsche,0.00018472810852414485,0.0
1.6857789,22.16195,axial age,0.00015378295592537243,0.0
54.786407,15.408197,atheism: a rough history of disbelief,9.322605106341693e-05,0.0
-64.42162,18.88339,united states naval observatory flagstaff station,9.322605106341693e-05,0.0
55.90103,3.9101856,moral realism,9.322605106341693e-05,0.0
-25.37408,-39.35245,freedom of speech,9.322605106341693e-05,0.0
-39.4826,59.26972,magnetic ring spinning,0.00010200763583462046,0.0
-42.397217,-44.54482,ethics committee (european union),9.207858936650961e-05,0.0
7.8537397,-11.730981,defensive pessimism,0.00014950766943100168,0.0
62.926346,4.0198216,panarchy (political philosophy),0.00014616087535754247,0.0
-2.8603094,31.305468,philosophy of science,9.207858936650961e-05,0.0
23.245893,-7.3371687,turing test,9.207858936650961e-05,0.0
-10.239172,4.5585747,environmental personhood,9.207858936650961e-05,0.0
29.11893,29.535053,criticism of protestantism,9.207858936650961e-05,0.0
58.95188,-10.73662,verisimilitude,9.207858936650961e-05,0.0
-27.973692,-11.892983,government involvement in the terri schiavo case,9.207858936650961e-05,0.0
-51.10699,-42.347225,declaration of tokyo,9.207858936650961e-05,0.0
-64.01561,24.563292,open access in hungary,9.207858936650961e-05,0.0
35.791695,-45.311306,average and total utilitarianism,9.207858936650961e-05,0.0
-40.50926,26.10808,tu9,9.207858936650961e-05,0.0
49.45215,-34.623547,morphological analysis (problem-solving),9.207858936650961e-05,0.0
-31.838825,0.13601927,barbara coombs lee,0.00014616087535754247,0.0
32.08194,20.424145,divine retribution,8.939203558008743e-05,0.0
-26.883413,-41.372295,castle doctrine,0.00014682111564457952,0.0
15.12727,66.498825,concatenation,8.939203558008743e-05,0.0
-50.54856,-5.3573284,sex workers' rights,8.1438256060957e-05,0.0
-20.654333,-11.761982,aruna shanbaug case,0.00014594958440257398,0.0
-32.603878,-5.867719,interventionism (medicine),8.1438256060957e-05,0.0
-24.48559,49.689384,hydrospring,8.491476286667519e-05,0.0
-35.39097,-30.250582,life extension,8.491476286667519e-05,0.0
3.6797862,18.148193,pareidolia,8.491476286667519e-05,0.0
-19.406382,-2.0343711,sarco device,8.491476286667519e-05,0.0
-14.868671,-52.62408,global health,8.491476286667519e-05,0.0
19.49503,-11.215151,feeling,8.491476286667519e-05,0.0
36.122627,18.574562,just-world hypothesis,0.00013583458496633399,0.0
38.166622,10.705114,ponerology,8.491476286667519e-05,0.0
5.983771,11.750237,ai takeover,0.0001962602078079195,0.0
32.80214,-15.500834,laveyan satanism,8.491476286667519e-05,0.0
62.85685,4.0017753,legal pluralism,8.491476286667519e-05,0.0
-9.041027,-10.591476,animal welfare,8.491476286667519e-05,0.0
-25.250751,-12.5078335,brain death,8.491476286667519e-05,0.0
26.274927,14.580074,apocalyptic and post-apocalyptic fiction,8.491476286667519e-05,0.0
55.469494,29.768185,natural religion,0.00014234384293116727,0.0
-5.8250203,-68.218185,socialism,8.491476286667519e-05,0.0
-10.299883,58.55327,parallel transport,8.491476286667519e-05,0.0
0.76680064,-64.10193,new world order (conspiracy theory),8.826155694013442e-05,0.0
-10.314294,58.56225,christoffel symbols,8.826155694013442e-05,0.0
-25.821173,54.954155,wolf prize in physics,0.0001391813790397932,0.0
1.3826648,-64.98011,green economy,8.826155694013442e-05,0.0
57.897602,-18.976194,truth,0.0001391813790397932,0.0
-4.1400623,-72.57843,world constitution and parliament association,8.826155694013442e-05,0.0
35.022247,-20.163937,scientific skepticism,8.826155694013442e-05,0.0
-14.379429,-26.252779,karuṇā,8.826155694013442e-05,0.0
27.582308,-2.1124058,droste effect,8.826155694013442e-05,0.0
44.36349,-40.653748,stochastic dominance,8.826155694013442e-05,0.0
-2.7638273,-71.08882,transnational progressivism,8.826155694013442e-05,0.0
29.07207,-14.273327,cognitive closure (philosophy),0.001261913189710351,0.0
61.245823,29.364895,nontheistic religion,0.00020084582588749956,0.0
-11.3921585,-43.1618,autonomism,8.826155694013442e-05,0.0
14.800673,-40.975937,empathic concern,0.0001475589685477953,0.0
12.367468,0.51523685,collective narcissism,8.826155694013442e-05,0.0
-8.970943,-56.164444,right to an adequate standard of living,8.826155694013442e-05,0.0
-9.5657625,19.294796,revolutionary,8.826155694013442e-05,0.0
16.171692,51.63713,horizon,8.826155694013442e-05,0.0
8.965359,8.672504,ethics of terraforming,8.826155694013442e-05,0.0
0.3656441,0.5146698,émile durkheim,0.0001391813790397932,0.0
-17.715763,-0.4875502,eating disorder not otherwise specified,8.826155694013442e-05,0.0
-20.548265,-42.44013,liberalism,8.826155694013442e-05,0.0
-58.814327,-1.8449364,international women's day,8.826155694013442e-05,0.0
-3.0496645,25.411028,sociology of science,8.826155694013442e-05,0.0
-24.419418,-1.1479588,a short stay in switzerland,0.00010200763583462046,0.0
-41.22308,38.59278,secondary education,8.175229897530113e-05,0.0
-10.655284,-39.89195,self-concept,8.175229897530113e-05,0.0
4.3717175,-29.941288,sadism and masochism,8.175229897530113e-05,0.0
-37.653404,55.97868,scharnhorst effect,8.175229897530113e-05,0.0
27.09128,53.804577,six circles theorem,8.175229897530113e-05,0.0
-32.220684,-1.9666871,uniform rights of the terminally ill act,0.00015345689729193032,0.0
55.204334,-8.773345,affirming the consequent,8.175229897530113e-05,0.0
0.6168306,-64.56133,food not bombs,8.175229897530113e-05,0.0
-40.757954,-37.078316,bullying in nursing,7.753219680933538e-05,0.0
-15.227038,43.664265,poincaré group,8.937571994081821e-05,0.0
11.192362,27.129932,amity-enmity complex,8.937571994081821e-05,0.0
55.58001,30.154537,seven laws of noah,8.937571994081821e-05,0.0
-28.728067,2.3976536,health care in australia,8.937571994081821e-05,0.0
-27.987787,-11.824324,terri schiavo timeline,8.937571994081821e-05,0.0
-65.697876,20.363209,proper orbital elements,8.937571994081821e-05,0.0
4.1981883,73.26859,giambattista della porta,7.950704326002968e-05,0.0
-7.6905,0.12173815,environmentalism,0.00013033257235079017,0.0
60.83727,30.368797,agnostic theism,7.950704326002968e-05,0.0
-10.269572,2.0823681,openairphilosophy,7.950704326002968e-05,0.0
66.45861,-21.859083,structural typing,7.950704326002968e-05,0.0
63.43659,26.321493,comparative mythology,7.950704326002968e-05,0.0
-16.573252,71.80215,vector bundle,7.950704326002968e-05,0.0
13.057068,53.40975,log-polar coordinates,7.950704326002968e-05,0.0
-47.869884,-46.79297,oath of asaph,7.743665788113329e-05,0.0
61.101513,29.792086,evolutionary origin of religions,0.00014243239247276946,0.0
15.133518,53.091705,cobweb plot,7.743665788113329e-05,0.0
-60.490253,24.056261,argentine national observatory,7.743665788113329e-05,0.0
-62.54461,23.171219,australian astronomical observatory,7.743665788113329e-05,0.0
18.98376,-42.650784,superficial sympathy,0.00038226634087565873,0.0
-43.358086,4.1566463,birth control,0.0017777986554055024,0.0
4.4361024,-44.785934,development challenges in bhutan,7.542441728742768e-05,0.0
16.028822,66.51159,direct product of groups,0.00011254819361665116,0.0
50.17828,-34.021202,interval finite element,0.00011254819361665116,0.0
20.427591,-36.27456,but to bring a sword,0.00011254819361665116,0.0
3.6495006,-44.691486,world values survey,0.00011254819361665116,0.0
0.51285535,-64.67821,globalization and health,0.00011254819361665116,0.0
-40.870068,20.637964,timeline of women's colleges in the united states,0.00011254819361665116,0.0
57.426212,-19.831736,artificial intelligence,0.00011254819361665116,0.0
-5.433383,-67.97684,anti-capitalism,0.0001594369867469173,0.0
50.925873,36.251186,biblical inerrancy,0.00011254819361665116,0.0
-57.380943,21.272226,centre de recherches en géodynamique et astrométrie,0.00011254819361665116,0.0
37.199265,33.216694,geneva conventions,0.00011254819361665116,0.0
13.518093,68.263985,position space,0.00011254819361665116,0.0
-8.205717,-69.45159,managerial state,7.172815551204764e-05,0.0
-3.4334304,16.863092,bold hypothesis,0.00011254819361665116,0.0
-0.30066985,18.857561,insight,0.00011254819361665116,0.0
55.679184,30.584993,maltheism,0.00011254819361665116,0.0
-20.742104,-2.8478875,euthanasia coaster,0.00011254819361665116,0.0
-3.5674582,-62.568047,language tax,8.165800596640285e-05,0.0
-27.859276,-4.748082,diane pretty,8.165800596640285e-05,0.0
-17.562119,18.987438,cyberware,8.165800596640285e-05,0.0
-38.59283,-36.558285,evidence-based medical ethics,8.165800596640285e-05,0.0
-6.9693856,5.6549916,topsy (elephant),8.165800596640285e-05,0.0
14.9446535,-32.723553,caregiver stress,0.00016062402835146652,0.0
2.2398803,-26.238419,sarah ben-david,0.00016062402835146652,0.0
23.940762,35.813004,thought-terminating cliché,7.772127000590847e-05,0.0
1.3062464,51.13804,golden age of physics,7.772127000590847e-05,0.0
56.779762,19.429417,atheism,7.772127000590847e-05,0.0
-55.170467,-46.140404,sentinel species,7.772127000590847e-05,0.0
-59.600754,14.788391,satellite system (astronomy),7.772127000590847e-05,0.0
13.982517,64.08464,multiplication of vectors,8.622955463190372e-05,0.0
-43.161545,-17.308058,crisis pregnancy center,8.622955463190372e-05,0.0
45.096043,22.452375,unicursal hexagram,8.622955463190372e-05,0.0
25.985332,-1.3102695,herman's head,0.00013538278630726767,0.0
-32.60384,-7.6776733,death midwife,8.622955463190372e-05,0.0
-21.900589,-43.14607,civil and political rights,8.622955463190372e-05,0.0
35.875576,-49.08917,fair cake-cutting,8.622955463190372e-05,0.0
35.73463,-45.35142,price of fairness,8.622955463190372e-05,0.0
61.99927,-24.891766,linear logic,8.622955463190372e-05,0.0
24.469076,-57.827866,fiscal conservatism,7.476779835961976e-05,0.0
0.8596889,-64.56502,criticisms of globalization,7.476779835961976e-05,0.0
44.732727,-39.539238,daniel kahneman,7.476779835961976e-05,0.0
-5.7511272,50.37986,variational method (quantum mechanics),7.476779835961976e-05,0.0
56.063446,36.3108,existence of god,9.344446455220535e-05,0.0
-10.136466,3.9358754,anthropogenic metabolism,9.344446455220535e-05,0.0
33.991184,-11.629306,functionalism (philosophy of mind),9.344446455220535e-05,0.0
-41.256035,-27.424004,convention for the protection of human rights and dignity of the human being with regard to the application of biology and medicine,9.344446455220535e-05,0.0
-39.355347,36.212605,legal education,9.344446455220535e-05,0.0
57.041878,36.084488,theism,9.344446455220535e-05,0.0
-46.009583,-37.666485,use of torture since 1948,7.250805096891281e-05,0.0
61.01024,29.130556,god gene,7.250805096891281e-05,0.0
41.94248,-17.570244,actual idealism,0.00011373523522120038,0.0
51.146294,36.050095,religious cosmology,7.250805096891281e-05,0.0
16.662588,18.130688,climate engineering,8.711941410959719e-05,0.0
11.873964,-19.706745,ethics of jainism,8.711941410959719e-05,0.0
39.77329,-0.69515145,abstraction,8.711941410959719e-05,0.0
-8.499965,-10.147271,psychology of eating meat,0.0001268974528112425,0.0
-38.435253,59.34868,van de graff generator,0.00011378026695186434,0.0
41.763176,28.359695,book of the heavenly cow,7.205966112792992e-05,0.0
4.712848,-44.69507,humanistic economics,0.00011378026695186434,0.0
29.873323,-5.982512,models of consciousness,0.00011378026695186434,0.0
-59.614887,20.31933,3034 climenhaga,0.00011378026695186434,0.0
-2.589869,-35.447334,disappointment,0.00011378026695186434,0.0
25.166046,-23.609648,rational egoism,7.205966112792992e-05,0.0
18.518965,4.9363112,1=2,7.205966112792992e-05,0.0
-13.152048,-58.74578,activism,0.00011378026695186434,0.0
5.211634,-14.056734,positive affectivity,0.00011378026695186434,0.0
-20.634153,37.65449,historical museum of bern,0.00011378026695186434,0.0
-7.7701845,-72.75766,global citizenship education,0.00011378026695186434,0.0
52.456814,-10.837165,spontaneous symmetry breaking,0.00011378026695186434,0.0
60.98158,30.342495,prehistoric religion,0.00011378026695186434,0.0
-25.712215,-19.592146,valladolid debate,0.00011378026695186434,0.0
-41.62776,38.73031,primary school,7.255308269957677e-05,0.0
-20.616348,37.422607,religious views of isaac newton,7.255308269957677e-05,0.0
-55.752457,-19.490015,men's rights movement,7.255308269957677e-05,0.0
44.916733,22.555363,private snafu,7.255308269957677e-05,0.0
14.26168,-42.721317,empathizing–systemizing theory,7.255308269957677e-05,0.0
23.20123,54.426567,descartes-huygens prize,7.82597908598909e-05,0.0
-3.3127673,-33.157192,pejorative,7.82597908598909e-05,0.0
-74.24184,2.7611547,physical security,7.82597908598909e-05,0.0
-27.539383,-4.8829355,how to die in oregon,7.82597908598909e-05,0.0
0.12236547,-43.586113,oecd better life index,8.301828382288373e-05,0.0
-52.099377,0.6415268,we are all keynesians now,8.301828382288373e-05,0.0
0.79044825,-64.038795,stop the city,8.301828382288373e-05,0.0
37.663403,18.595518,theistic finitism,8.301828382288373e-05,0.0
14.292038,52.99798,regular grid,8.301828382288373e-05,0.0
-60.801678,20.105707,pelageya shajn,8.301828382288373e-05,0.0
-5.2445235,31.913345,history of the social sciences,8.301828382288373e-05,0.0
-21.39438,-41.966717,american civil liberties union,8.301828382288373e-05,0.0
-39.401165,59.126637,magnetic bearing,0.00019898706334265824,0.0
-29.254242,-27.376148,ezekiel emanuel,8.301828382288373e-05,0.0
-25.400686,-54.56778,yogyakarta principles,8.301828382288373e-05,0.0
38.29908,7.490667,tree of the knowledge of good and evil,8.607741470663898e-05,0.0
17.44654,-36.512928,role-taking theory,8.607741470663898e-05,0.0
34.42972,-19.564165,direct evidence,8.607741470663898e-05,0.0
-13.389245,-40.204178,self-esteem,8.607741470663898e-05,0.0
32.018124,21.950256,the well to hell hoax,8.607741470663898e-05,0.0
27.519447,53.27917,square packing in a circle,8.607741470663898e-05,0.0
17.712679,17.987442,doomsday cult,8.607741470663898e-05,0.0
44.40465,-41.798515,decision model,8.607741470663898e-05,0.0
-2.0266933,62.174046,aerodynamics,8.607741470663898e-05,0.0
16.622839,17.301966,social degeneration,8.607741470663898e-05,0.0
-36.182888,-15.137019,jainism,8.607741470663898e-05,0.0
-48.8455,-50.45259,disability rights,7.998570855100631e-05,0.0
41.741512,28.359083,ningishzida,7.998570855100631e-05,0.0
58.702267,-24.35518,ieee computational intelligence society,8.562855581748392e-05,0.0
-11.953359,24.818043,voodoo science,8.562855581748392e-05,0.0
3.487188,46.65251,ring laser gyroscope,8.562855581748392e-05,0.0
61.36491,29.506853,unmoved mover,8.562855581748392e-05,0.0
-24.354477,36.38339,alfred kleiner,8.562855581748392e-05,0.0
-45.26135,-16.114635,fetal farming,7.5149481649534e-05,0.0
