X,Y,Z,item,pagerank,chosen
9.982144,4.9964213,-0.0040016887,realistic monism,9.184738533650672e-05,0.0
-6.0489035,-4.604946,-6.4514256,moral rights,9.184738533650672e-05,0.0
4.2404413,-18.820013,2.475082,anger,9.184738533650672e-05,0.0
-25.930399,6.2448845,-2.7971098,palomar–leiden survey,9.184738533650672e-05,0.0
-25.911568,6.2866797,-2.7572296,national geographic society – palomar observatory sky survey,9.184738533650672e-05,0.0
-6.1411653,-10.690245,-14.789882,living will,9.184738533650672e-05,0.0
6.5728602,23.48668,2.3036306,empty product,9.184738533650672e-05,0.0
11.17417,-3.149915,7.5074024,philosophical realism,9.184738533650672e-05,0.0
0.75412136,-0.710962,17.09967,truthiness,9.184738533650672e-05,0.0
-10.405301,1.2364726,19.607828,philosophy of history,9.184738533650672e-05,0.0
-4.7663136,9.370404,-4.3964553,"national register of historic places listings in mercer county, new jersey",9.184738533650672e-05,0.0
-6.0872936,11.772221,-16.152967,association of american universities,9.184738533650672e-05,0.0
9.511488,6.387247,11.981148,paradox,0.00014002574130074204,0.0
-10.3373575,1.0283887,16.434832,timeline of scientific discoveries,8.660420835624332e-05,0.0
1.6230694,7.385762,-2.1580236,eternal return,8.660420835624332e-05,0.0
-6.9857254,-21.899473,-4.867994,patient safety,8.660420835624332e-05,0.0
15.148273,-13.9697,-7.5696588,agape,8.660420835624332e-05,0.0
-6.4935813,-20.656086,-8.489402,clinical trial,0.00014002574130074204,0.0
5.138103,-0.7114168,6.262441,problem of other minds,0.0001483175597560341,0.0
-3.8049877,-7.094463,-11.60443,philosophy of death,8.660420835624332e-05,0.0
-8.61785,-20.469568,-10.903802,unit 731,8.660420835624332e-05,0.0
3.9137018,-0.3671017,4.905955,philosophical zombie,8.660420835624332e-05,0.0
-10.948471,-5.973979,-6.5964394,anti-abortion movements,8.660420835624332e-05,0.0
-7.4339275,-14.504251,-1.2258917,health system,0.0001483175597560341,0.0
-1.8151195,11.425605,4.4263983,mach's principle,8.660420835624332e-05,0.0
-5.0334625,-2.2466578,1.3842684,painism,8.660420835624332e-05,0.0
-6.875479,6.658823,17.469683,zeitgeist,8.660420835624332e-05,0.0
-6.053615,-2.6902678,-16.865614,"my death, my decision",8.660420835624332e-05,0.0
3.9069517,1.5045689,26.345749,positive psychology,8.660420835624332e-05,0.0
11.591194,-3.905235,-12.528418,deontological ethics,8.660420835624332e-05,0.0
9.904044,2.6426938,14.838795,bayesian probability,8.660420835624332e-05,0.0
1.4081658,-1.5322906,16.102093,consensus reality,8.660420835624332e-05,0.0
-9.294489,-12.06349,-7.08361,health law,8.660420835624332e-05,0.0
-6.240913,9.553861,12.120228,women in science,8.660420835624332e-05,0.0
6.2582674,5.199983,9.464296,homunculus argument,8.660420835624332e-05,0.0
-5.6065035,10.564557,2.12263,tests of special relativity,8.660420835624332e-05,0.0
2.6304824,-1.8486751,-5.82095,radical evil,8.660420835624332e-05,0.0
7.2735047,1.6551974,11.946521,incontrovertible evidence,8.660420835624332e-05,0.0
-10.455164,15.464909,8.191254,history of optics,0.0001050678557502098,0.0
0.78919053,-1.1959265,19.912247,dogma,0.0001050678557502098,0.0
3.3166554,13.170522,12.525544,circle packing in a circle,0.0001050678557502098,0.0
5.7165527,-3.091921,1.6402783,neural correlates of consciousness,0.0001050678557502098,0.0
3.3131075,3.660586,-16.569136,holocene extinction,0.0010014943505008266,0.0
20.912243,2.1477687,-1.8986844,religious pluralism,0.00031196618174011146,0.0
7.207838,2.7258267,7.6437755,centered world,0.0001694325497614009,0.0
-9.709546,-16.177458,-6.5102615,medical malpractice,0.00012196432578929658,0.0
15.399837,13.089471,-8.4697485,symbol of chaos,0.0008661702247576197,0.0
-8.1919155,9.946843,-18.728533,imperial universities,8.425400982014105e-05,0.0
-7.1031475,-1.204253,-2.8130174,natalism,8.425400982014105e-05,0.0
4.8168693,-2.8387628,5.36653,ideasthesia,0.0001472189654664058,0.0
-15.052471,-6.9079604,9.12617,civil libertarianism,8.425400982014105e-05,0.0
17.031967,2.7395039,-7.0155926,ancient semitic religion,8.425400982014105e-05,0.0
22.522953,8.319935,10.257039,logical graph,0.00013282186304089595,0.0
5.3744464,5.8741293,9.393199,inside out (2015 film),8.425400982014105e-05,0.0
3.7448723,5.542704,9.5098715,chinese room,8.425400982014105e-05,0.0
10.192936,1.9833916,3.1184216,reductionism,8.425400982014105e-05,0.0
10.158804,10.352431,10.303005,lagrangian point,8.864314841857353e-05,0.0
0.25077108,-1.0578327,19.189756,2 + 2 = 5,8.864314841857353e-05,0.0
-2.2999656,-8.071722,19.027494,libertarianism,8.864314841857353e-05,0.0
19.613602,3.5206225,9.886135,jain epistemology,8.864314841857353e-05,0.0
13.293201,0.7278125,5.887586,principle of locality,8.864314841857353e-05,0.0
-8.886096,-16.509026,-4.1670184,hospital accreditation,8.864314841857353e-05,0.0
8.855462,0.31612697,4.3386292,physicalism,8.864314841857353e-05,0.0
-23.38016,6.675287,-5.089863,alan c. gilmore,8.864314841857353e-05,0.0
-12.784109,-0.94243103,4.7941856,moral psychology,8.864314841857353e-05,0.0
8.056366,-14.910519,7.6868773,happiness economics,8.864314841857353e-05,0.0
-2.2987103,-16.337402,-8.403738,ethical code,0.0006197418946939419,0.0
-9.927279,21.98475,-8.840902,acoustic levitation,8.674994765204815e-05,0.0
-3.6453457,20.324419,2.9364226,one-form,0.00013134311382375437,0.0
20.730288,6.512151,-9.179804,anthropology of religion,8.674994765204815e-05,0.0
11.172272,-2.6187327,-8.848476,moral evil,8.674994765204815e-05,0.0
7.3571177,8.8557415,11.440811,cartesian circle,8.674994765204815e-05,0.0
6.827339,4.107413,-0.50318843,henology,8.674994765204815e-05,0.0
-4.3586893,9.004148,-4.2851634,national register of historic places listings in new jersey,0.0011954197206554824,0.0
20.92901,3.846621,3.8159485,monadology,0.0017224156013666521,0.0
8.83752,11.486559,-6.512238,molinism,0.00016694297353180622,0.0
23.068483,5.7334776,10.046155,boolean function,0.002559418053704515,0.0
5.006032,3.0005116,-11.215706,deontology,0.0017781337133966292,0.0
-3.8242137,11.468637,4.3962197,timeline of gravitational physics and relativity,0.0001900358786356487,0.0
10.25972,5.681015,12.336359,slingshot argument,0.00021975299940830083,0.0
-0.043784965,-6.603472,-6.863645,lesser of two evils principle,0.0004158224451024333,0.0
8.991982,-8.850882,-13.309509,religious nationalism,0.00041346208564225335,0.0
-18.218006,8.950295,-0.9967029,extremely large telescope,0.0013660963851404799,0.0
9.375411,0.8682116,1.9224807,emergentism,0.00016694297353180622,0.0
-8.984981,-20.937439,-9.212331,nuremberg principles,0.00045746797680692975,0.0
-8.678005,5.3222284,17.75691,convergent evolution,0.0006430048588983707,0.0
-6.161621,-7.7858624,-3.0418031,animal ethics,0.0005109879092384761,0.0
3.0711884,-2.0393362,-5.698261,optimism bias,0.0007643590025578488,0.0
-3.6465123,-10.319165,-16.406467,hospice care in the united states,8.047436326245746e-05,0.0
6.436855,14.19639,11.022228,big muley,0.0016259490497826416,0.0
7.704556,1.1865945,9.42054,dream argument,0.000655780850051525,0.0
9.624892,-21.148714,3.35175,psychosomatic medicine,0.002149698388260921,0.0
-20.868696,7.89535,-4.8307147,minor-planet moon,0.002037860118909917,0.0
15.312215,4.5250053,-7.392958,baháʼí faith and the unity of religion,8.047436326245746e-05,0.0
-2.84276,-4.3387237,-14.385067,the complete manual of suicide,0.004362333151842487,0.0
-11.366845,-1.2945266,18.648943,whig history,0.00018526031117708678,0.0
18.2976,-0.6826918,-11.142793,islam and violence,0.00039081949015564804,0.0
11.522468,-12.027951,-2.4661477,humanism,0.0004187706699379021,0.0
-23.53656,4.3569884,1.6087372,purple mountain observatory,0.00028325673697489166,0.0
-5.3970933,2.7601564,2.3474157,voluntary human extinction movement,0.0011608549913683314,0.0
15.679367,3.5915496,-8.782366,argument from morality,0.0009307278724381916,0.0
8.741276,-6.626231,12.0415945,utility maximization problem,0.0002820406175046907,0.0
4.989202,-3.2052584,4.2237234,binding problem,0.0009182462455671007,0.0
-6.7207994,-6.53853,-12.530058,the sea inside,0.0010087721533571215,0.0
9.526128,-20.476202,2.1939332,psychological trauma,0.0008170038585638342,0.0
-13.710566,2.5300715,1.8398666,scientism,0.0007593518559573056,0.0
4.312355,-16.74446,3.1953866,depression (mood),0.00031102273592771774,0.0
3.8374062,3.21807,-16.777962,speculative evolution,0.0007236893279137454,0.0
-3.191756,13.411753,-0.6597759,lorentz group,0.00350194945328887,0.0
6.451848,4.665672,10.055965,münchhausen trilemma,0.0018253723754272097,0.0
-6.6756277,-13.082254,4.8867154,right to housing,0.0011792459139263927,0.0
-6.739961,8.168438,11.994783,history of technology,0.0003470712651448508,0.0
-9.1984,-1.3763227,-3.1175103,abortion dream team,0.0004957652254293087,0.0
16.307247,-8.385263,13.317544,micromort,0.0004386185487269049,0.0
-7.51696,8.644834,-2.856457,scientific socialism,0.0012278586631218186,0.0
6.0150914,12.603082,10.949408,apollo 16,0.0004839870313787681,0.0
5.2157693,-15.401684,11.346309,human security,0.000537719143582202,0.0
22.2096,7.1171966,8.57874,propositional calculus,0.001026866542479538,0.0
-9.666991,9.339042,-15.103688,science,0.001500990337049482,0.0
21.169546,4.334812,-8.298718,nontheism,0.0006720740160050811,0.0
5.1757646,-6.33189,-1.8122241,emotion,0.00010364876303048662,0.0
10.52623,10.329765,11.36981,analysis paralysis,0.00010364876303048662,0.0
-7.5686135,-6.614739,-9.207412,spiro nikolouzos,0.00010364876303048662,0.0
12.551626,-4.952161,-12.341609,legalism (theology),0.00010364876303048662,0.0
-5.591131,-14.084577,10.643045,anarchism,0.00010364876303048662,0.0
5.2082677,-15.3887,11.371238,security of person,0.00010364876303048662,0.0
-3.3314161,-4.6687374,-16.956709,legality of euthanasia,0.00010364876303048662,0.0
-4.8064923,0.5828357,2.7664495,earth liberation,0.00010364876303048662,0.0
-9.079103,12.994895,9.886993,history of measurement,0.0002918755388255388,0.0
10.908282,-4.9473076,7.315937,ubuntu philosophy,0.00010364876303048662,0.0
10.711024,-3.0199168,-8.444019,natural evil,0.00010364876303048662,0.0
-2.5731046,2.102956,9.410129,artificial general intelligence,0.00010364876303048662,0.0
-25.688673,7.008204,-2.0234144,mount laguna observatory,0.00010364876303048662,0.0
-0.30403537,18.356512,1.3847501,tensor derivative (continuum mechanics),0.00010364876303048662,0.0
0.6129824,0.65183926,7.729608,philosophy of artificial intelligence,0.00010364876303048662,0.0
10.577218,5.4412556,11.874561,degree of truth,0.00010364876303048662,0.0
-10.607005,-6.072281,-6.587707,religion and abortion,0.00010364876303048662,0.0
-14.793814,-5.586269,-6.756423,history of abortion law debate,0.00010364876303048662,0.0
-3.9636223,14.2436285,-13.368239,lists of colleges and universities,0.00010364876303048662,0.0
-4.26532,-18.784641,-6.298197,ethics in clinical research,0.00010364876303048662,0.0
-5.990151,-9.195554,-12.008985,betancourt v. trinitas hospital,0.00010364876303048662,0.0
8.429264,0.61711437,10.458168,phaneron,0.00010364876303048662,0.0
4.1999736,-11.434037,-8.286283,buddhism,9.91724679852404e-05,0.0
6.9342384,7.770489,14.988639,wishful thinking,9.91724679852404e-05,0.0
-6.0365357,-10.760997,-14.819788,ordinary and extraordinary care,9.91724679852404e-05,0.0
5.6979804,-2.9852722,-4.7804623,defeatism,9.91724679852404e-05,0.0
12.508989,-11.379175,3.9253373,metaphysical naturalism,9.91724679852404e-05,0.0
10.745198,-17.002169,-8.041959,social emotions,9.91724679852404e-05,0.0
-10.885973,2.6119165,14.352804,creativity techniques,9.91724679852404e-05,0.0
-2.101307,0.9679264,-14.916,fat acceptance movement,9.91724679852404e-05,0.0
-7.537931,-14.191563,-1.6125678,health economics,9.91724679852404e-05,0.0
1.0427265,-21.162493,0.60179627,abusive power and control,9.91724679852404e-05,0.0
-5.273893,0.5612456,4.7179446,scale (analytical tool),9.91724679852404e-05,0.0
13.850126,2.8831933,14.021723,sorites paradox,9.91724679852404e-05,0.0
6.0689654,12.47768,-9.149406,predestination in islam,0.00015660154804973247,0.0
15.336477,6.3028054,11.758434,half-truth,9.91724679852404e-05,0.0
-7.5817313,9.750194,-15.1129875,maple league,0.00016516618461054328,0.0
-4.192343,-18.741608,-6.213339,clinical trials,0.0007873864722749577,0.0
1.4158148,20.203217,-1.4821033,metric tensor,0.0001636837963268574,0.0
-2.2495224,-12.722241,11.1566305,manufacturing,0.0001636837963268574,0.0
10.981329,9.307191,10.672098,morton's fork,9.91724679852404e-05,0.0
-13.325145,-5.300766,-5.1507487,philosophical aspects of the abortion debate,9.91724679852404e-05,0.0
-6.1726837,-6.225054,-5.437874,national right to life committee,9.91724679852404e-05,0.0
-1.2665325,-2.0392306,20.399614,pre-crime,9.91724679852404e-05,0.0
12.388236,-3.855634,16.91895,subjective logic,9.91724679852404e-05,0.0
8.388098,1.3309188,13.748706,probabilism,9.91724679852404e-05,0.0
-1.8168337,-0.5688761,-15.122625,eating disorders,9.91724679852404e-05,0.0
-0.08004399,2.618324,7.263635,statement on ai risk of extinction,0.00010270397972614102,0.0
-8.619089,22.124945,-1.8368108,newton's laws of motion,0.00010270397972614102,0.0
10.272853,-16.026272,-1.0011182,bullying,0.00010270397972614102,0.0
0.25910443,0.84599894,10.076587,the gospel of wealth,0.00010270397972614102,0.0
-7.2295527,-4.8637424,-12.094436,tirhas habtegiris,0.00010270397972614102,0.0
-8.187487,-5.5980096,-18.556664,euthanasia in new zealand,0.00010270397972614102,0.0
7.146965,-10.819794,12.709454,solidarity,0.00010270397972614102,0.0
-13.899776,-5.248994,-8.551457,born alive rule,0.00010270397972614102,0.0
13.512133,-15.079084,-9.630172,brotherly love (philosophy),0.00010270397972614102,0.0
-5.1153827,-0.9607367,2.537831,gaia hypothesis,0.00010270397972614102,0.0
-10.537114,-18.137684,3.895712,youth for human rights international,0.0001688077777682776,0.0
-1.7054567,-14.172977,11.139712,empire (negri and hardt book),0.00010270397972614102,0.0
6.948442,-19.45064,0.70401317,destabilisation,0.00010270397972614102,0.0
-16.168509,-4.54666,9.942596,non-aggression principle,0.00010270397972614102,0.0
-7.2250414,14.322877,-6.4346704,staircase timer,0.0001688077777682776,0.0
-1.2899413,-2.020525,20.394424,mens rea,0.0001688077777682776,0.0
0.8523997,-0.4563728,17.173012,fake news,0.00010270397972614102,0.0
16.038862,-2.128378,12.818393,quantum cognition,0.00010239977389247591,0.0
-4.978453,-20.273396,-9.698829,national commission for the protection of human subjects of biomedical and behavioral research,0.00010239977389247591,0.0
-3.5618365,-5.4753036,-14.344623,george exoo,0.00010239977389247591,0.0
-5.3122506,0.5295619,4.7978845,ecological civilization,0.00010239977389247591,0.0
0.4745775,-1.0457618,0.9353044,ethics of eating meat,0.00010239977389247591,0.0
-0.25646684,26.040897,-0.102917776,inner product space,0.00010239977389247591,0.0
7.1709933,2.989658,-1.4376278,form of the good,9.347950765561597e-05,0.0
6.1977754,3.967633,6.793108,subjectivism,9.347950765561597e-05,0.0
-7.267566,14.345,-6.3872943,hydro-spring,0.0006622168450855915,0.0
-2.0247402,12.732533,6.052294,equivalence principle,9.347950765561597e-05,0.0
14.500758,1.2071142,-3.9961357,simulated reality,9.347950765561597e-05,0.0
-18.503958,9.7390175,-0.56261015,llano de chajnantor observatory,9.347950765561597e-05,0.0
-6.5288672,6.5921817,5.911961,junk science,0.0001682384237642159,0.0
-6.1891623,-0.03677819,3.254999,biophilia hypothesis,9.347950765561597e-05,0.0
9.691717,-6.485991,16.26571,happiness pump,0.0006682249441718098,0.0
9.850386,-11.250344,-3.4668634,social alienation,0.00016488659737860345,0.0
4.825729,-0.91273123,6.0394993,explanatory gap,9.347950765561597e-05,0.0
-4.946071,-20.594814,-9.413568,office for human research protections,9.347950765561597e-05,0.0
-0.88568836,18.501165,-0.07819361,affine connection,9.693627491777897e-05,0.0
20.440815,2.0095408,4.8602686,constructivist epistemology,9.693627491777897e-05,0.0
11.191226,2.4556794,16.334003,bayesian inference,9.693627491777897e-05,0.0
22.923697,7.0649757,11.429832,boolean-valued function,9.971670283229425e-05,0.0
8.26987,-16.182909,9.42903,broad measures of economic progress,0.00015526438328695682,0.0
-9.101473,-22.289213,-7.9189267,belmont report,9.971670283229425e-05,0.0
-11.120829,-4.697693,7.785065,left-libertarianism,9.971670283229425e-05,0.0
9.174487,21.900675,4.605151,incidence structure,9.971670283229425e-05,0.0
2.4238756,22.135391,-2.315475,levi-civita symbol,0.0001057798841677509,0.0
-23.949299,5.0672708,-2.54452,tamara smirnova,0.0001057798841677509,0.0
-0.5508877,26.031097,0.21036042,riemannian manifold,0.0001057798841677509,0.0
-11.846196,1.5078685,-7.2282996,human overpopulation,0.0001057798841677509,0.0
12.152137,-3.8920393,-9.979098,moral dilemma,0.00010041804310692118,0.0
-17.922056,-9.093113,-7.2519035,european convention on human rights,0.00010041804310692118,0.0
-0.09779971,17.518147,4.5971537,transport phenomena,0.00010041804310692118,0.0
-3.0391107,-7.6713753,-8.812341,am spiegelgrund clinic,0.00010041804310692118,0.0
-7.656313,-13.412489,-0.061575975,universal health care,0.00010041804310692118,0.0
-5.9264145,10.128821,-4.733076,einstein family,0.00010041804310692118,0.0
7.865035,13.385762,-14.612449,spirit world (latter day saints),0.00010041804310692118,0.0
8.933132,12.934668,-14.518788,matarta,0.00010041804310692118,0.0
12.247031,-10.493556,3.0481608,reality in buddhism,0.00010041804310692118,0.0
15.422774,11.819095,-8.842791,chaos magic,0.00010041804310692118,0.0
4.319254,-17.789381,2.173521,aggression,0.00010041804310692118,0.0
-4.055828,-21.583206,-8.480236,data monitoring committees,0.00010041804310692118,0.0
-18.44645,9.625196,-0.8568535,cerro armazones observatory,0.00019580000253114206,0.0
-2.0699742,0.95464003,-14.931522,inedia,0.0003646970095168613,0.0
-7.504276,-5.9501286,-11.420945,piergiorgio welby,0.0011029168319694846,0.0
0.22458631,-1.2660685,0.72760034,animal cruelty,0.00046218593314681215,0.0
-6.0469303,-8.944555,-12.202528,karen ann quinlan case,0.0005791727306997946,0.0
18.19647,-2.2481127,-11.066835,just war theory,0.001041966120407962,0.0
-1.4817233,1.664085,8.735012,human compatible,0.0005022035009252869,0.0
-7.0906067,-17.842264,11.06904,baháʼí faith and the unity of humanity,0.0012466205546532848,0.0
-23.834024,4.8806953,-2.3809774,lyudmila karachkina,0.0017683290002459917,0.0
12.442073,-3.9991124,-12.664678,fundamentalism,0.0017958260916035543,0.0
4.04957,3.3170571,-17.079323,great filter,0.0003120733389275646,0.0
12.760153,10.589638,2.2110908,laws of thought,0.0003965317245670514,0.0
6.5674667,-5.8601055,6.725515,cognitive bias,0.0014718755901280672,0.0
-0.17952852,17.453514,4.596395,bernoulli's principle,0.0005881144840212707,0.0
-12.272546,1.831553,-7.05859,population matters,0.0013552315670892886,0.0
20.025852,4.8333406,-7.8881235,religious naturalism,0.0006200426911749982,0.0
-2.3166406,2.0833826,7.8007307,regulation of artificial intelligence,0.0008467131357499736,0.0
1.6481578,-5.2890425,-10.303382,insect euthanasia,0.001479845820921518,0.0
-3.1255295,20.944283,4.725236,glossary of tensor theory,0.0006615665266869902,0.0
13.717434,-4.6853027,-8.36128,axiology,0.0005973604767965908,0.0
20.51923,1.2916838,-0.99409306,pantheism,0.001344907708193902,0.0
-1.6657261,-8.579853,8.752813,engaged theory,0.0006279760066276567,0.0
5.0570045,15.787009,6.186054,jones diagram,0.0009148102097238899,0.0
-11.771812,1.0296222,2.1546698,predation problem,0.00010108382042514039,0.0
-8.241155,-6.357846,-12.142625,ramón sampedro,0.00010108382042514039,0.0
-0.7056569,18.284061,0.3604103,gauge covariant derivative,0.00010108382042514039,0.0
20.55689,5.3412704,-8.05332,spiritual naturalism,0.00010108382042514039,0.0
0.24952911,-5.055103,-6.1845303,situational ethics,0.00010489365911792264,0.0
-8.76419,9.087241,11.602692,theories and sociology of the history of science,0.00010489365911792264,0.0
-6.133728,10.1084,-4.9904895,the einstein theory of relativity,0.00010489365911792264,0.0
11.289303,9.614774,10.69487,hobson's choice,8.98468192365659e-05,0.0
-6.1872854,-13.056825,12.908741,mundialization,8.98468192365659e-05,0.0
-13.461269,-5.4518414,-5.472081,stem cell controversy,8.98468192365659e-05,0.0
8.616337,0.22620016,4.0185103,property dualism,8.98468192365659e-05,0.0
9.761343,9.04196,11.137432,catch-22 (logic),8.98468192365659e-05,0.0
8.964294,1.2654636,4.8761,blindsight,8.98468192365659e-05,0.0
12.095611,-5.092884,-13.090438,formalism (philosophy),8.98468192365659e-05,0.0
8.187595,13.351005,-6.478779,the protestant ethic and the spirit of capitalism,0.00023587788319483997,0.0
9.730734,-8.91856,-5.190188,angst,8.98468192365659e-05,0.0
-25.030684,5.1696587,-0.49764833,anderson mesa station,8.98468192365659e-05,0.0
-6.0525103,-10.740281,-14.819632,engage with grace,8.98468192365659e-05,0.0
-12.241438,-3.6135197,3.082083,neuroenhancement,8.98468192365659e-05,0.0
-6.4870806,10.066157,-5.51122,heinrich burkhardt,8.63801573303049e-05,0.0
5.591088,-4.911302,-3.569326,toxic positivity,0.00014975861333854494,0.0
11.203523,-2.613712,-8.8460455,banality of evil,8.63801573303049e-05,0.0
-1.49623,-13.088368,10.546623,new antisemitism,8.63801573303049e-05,0.0
5.770802,12.897824,10.616187,descartes (crater),8.63801573303049e-05,0.0
15.572881,-5.5005608,-8.940249,ethical subjectivism,8.63801573303049e-05,0.0
-8.606412,8.986894,-17.827724,institutes of national importance,0.00014641456336420542,0.0
-7.772273,9.900699,-17.36572,technical universities,8.63801573303049e-05,0.0
-7.515212,-6.6295204,-9.047428,jacob m. appel,0.00014206356754072584,0.0
-25.697062,9.474905,-1.3348658,konkoly observatory,8.63801573303049e-05,0.0
-6.9979644,7.7492385,-20.764633,colby-bates-bowdoin consortium,8.63801573303049e-05,0.0
-1.711672,-20.807514,-13.106269,human subject research,8.63801573303049e-05,0.0
-7.988397,-5.394039,-17.930386,oregon ballot measure 16 (1994),8.63801573303049e-05,0.0
-6.0785546,-0.07945448,3.059761,intrinsic value (animal ethics),8.63801573303049e-05,0.0
7.09459,7.797777,14.797728,pascal's wager,8.63801573303049e-05,0.0
6.1847024,5.1687613,8.958164,turtles all the way down,8.63801573303049e-05,0.0
11.055921,0.71272534,-8.345634,agency in mormonism,8.63801573303049e-05,0.0
13.488077,10.786925,-10.564861,deal with the devil,8.63801573303049e-05,0.0
-18.401606,-2.419503,-1.3810248,bob chitester,8.63801573303049e-05,0.0
0.7335429,-0.65740097,16.931246,post-truth politics,0.00015468671636210642,0.0
13.169445,-5.4016566,12.031414,prospect theory,0.0001007598740061901,0.0
9.395346,21.80291,4.807744,logic of relatives,0.0001007598740061901,0.0
-18.685156,9.749717,-1.2456148,atacama large millimeter array,0.0001007598740061901,0.0
-10.293426,4.4205856,-7.7832565,steady-state economy,0.0001007598740061901,0.0
21.075521,6.764651,-8.294385,psychology of religion,0.0001007598740061901,0.0
1.3576684,10.729432,3.23162,absolute rotation,0.0001007598740061901,0.0
16.748995,1.0040511,-14.193031,criticism of christianity,0.0001007598740061901,0.0
-4.0254235,-9.191343,4.402837,constitutionalism,0.0001007598740061901,0.0
-5.913445,-13.260724,4.2695637,right to social security,0.0001007598740061901,0.0
7.8924656,-17.770721,-5.663573,vicarious embarrassment,0.0001007598740061901,0.0
15.926453,11.955656,-8.323946,snafu principle,0.0001007598740061901,0.0
15.338315,-1.764572,7.948802,newcomb's paradox,0.00015468671636210642,0.0
3.6076071,7.537514,-3.8076408,destiny,0.0001007598740061901,0.0
-25.725073,7.121554,0.74216765,crimean astrophysical observatory,0.0001007598740061901,0.0
-16.389093,-7.264592,9.964246,mind–body dualism,0.0001007598740061901,0.0
-4.8338256,-20.520248,-9.433809,irb: ethics & human research,0.0001007598740061901,0.0
14.858085,-6.2351847,12.543296,optimal decision,0.0001007598740061901,0.0
-3.3480039,-5.6646323,-15.269209,you don't know jack (film),0.0001007598740061901,0.0
-6.824711,-15.428531,6.6964803,left-wing politics,0.0001007598740061901,0.0
-14.616054,-1.38975,-1.005095,disability and sexuality,0.0001007598740061901,0.0
-5.709596,-14.434039,13.05599,united nations parliamentary assembly,0.0002262825045929204,0.0
15.0286665,-5.588732,-7.628134,is–ought problem,0.0001007598740061901,0.0
-8.421368,7.7606096,6.0446405,paradigm shift,0.0001007598740061901,0.0
-3.8658452,20.335634,3.5402958,tensor contraction engine,0.0001007598740061901,0.0
8.833244,-0.5761114,8.083174,post-structuralism,0.0001007598740061901,0.0
-18.47795,9.237993,-1.1019436,very large telescope,0.0001007598740061901,0.0
-12.478839,-3.6450145,-4.6821637,paper abortion,0.0001007598740061901,0.0
4.403368,6.561338,9.475606,homunculus,0.0001007598740061901,0.0
9.979984,-18.814941,0.49487686,victim playing,0.0001007598740061901,0.0
6.7677264,-15.919714,6.670719,leisure satisfaction,0.0001007598740061901,0.0
16.835995,2.9301245,-7.142363,ancient canaanite religion,0.0002361674783061174,0.0
24.03943,6.699657,8.665481,fréchet inequalities,0.0001007598740061901,0.0
-0.8400677,-13.075018,11.034277,george noory,0.0001007598740061901,0.0
21.07677,5.4771314,-7.8382077,irreligion,0.00031590545584399396,0.0
5.9885607,2.3313017,-14.123861,foresight (psychology),0.0001007598740061901,0.0
9.117888,-4.933363,-3.1162333,law of attraction (new thought),0.0001007598740061901,0.0
-0.3552726,-12.462354,10.365114,general agreement on tariffs and trade,0.0001007598740061901,0.0
-1.8107959,-5.913124,-18.968975,sadomasochism,0.0001007598740061901,0.0
-2.866229,-22.062128,-8.515735,pharmacovigilance,0.0001007598740061901,0.0
-8.702479,-16.356396,-4.131482,international healthcare accreditation,0.0001007598740061901,0.0
0.08000325,-20.279879,5.3050075,self-determination theory,0.00015271155191727358,0.0
-0.3807925,15.300933,5.0024214,applied mechanics,9.267714588337303e-05,0.0
-12.327865,-2.9838295,-4.657434,planned parenthood,9.267714588337303e-05,0.0
1.1393896,-5.6365714,-6.563921,welfarism,0.00013726908629515836,0.0
-12.68339,-5.852498,-6.9805937,beginning of human personhood,9.267714588337303e-05,0.0
-5.218636,2.3532877,2.6014316,negative population growth,9.267714588337303e-05,0.0
-8.770809,3.9542365,10.570714,standing on the shoulders of giants,9.267714588337303e-05,0.0
14.889491,-6.1733165,12.600623,decision quality,9.267714588337303e-05,0.0
-18.595837,9.917263,-1.1404822,paranal observatory,0.001260897284020034,0.0
-21.424232,9.057987,1.0380025,siding spring observatory,8.370291591434582e-05,0.0
-0.8868806,18.071022,0.23362648,exterior covariant derivative,8.370291591434582e-05,0.0
15.297234,-0.6340665,6.714306,many-worlds interpretation,0.0001447937252654592,0.0
5.2652535,5.297051,-7.91598,appeal to fear,0.0001359573100865247,0.0
-1.4848655,-12.735462,10.115556,argentine economic crisis (1999–2002),0.0002472348021995638,0.0
-12.24747,-4.3806877,5.024907,responsible drug use,8.475931923155867e-05,0.0
-13.817198,-15.761582,7.0699043,consent of the governed,8.475931923155867e-05,0.0
-1.2034863,-2.0071218,20.384777,internal sin,8.888876165787617e-05,0.0
6.427099,3.4326003,-2.5421834,moksha,0.0001400867525128422,0.0
20.535849,4.8370194,-8.358597,christian deism,8.888876165787617e-05,0.0
9.335976,1.1222394,17.278458,probability theory,0.00015558066330188726,0.0
0.78904784,-9.159028,19.493519,conservative liberalism,8.888876165787617e-05,0.0
-3.72435,-1.3931564,1.7942241,technocentrism,0.00014421678861056966,0.0
-5.5923,-15.363077,14.502611,global governance,8.888876165787617e-05,0.0
-23.285822,7.1423726,2.6279454,fin tbl,0.0001400867525128422,0.0
-11.695751,17.824234,5.9539175,history of radio,8.888876165787617e-05,0.0
-5.5423055,-3.2566946,-17.135387,all-party parliamentary group for choice at the end of life,0.00013761757801331577,0.0
-7.8345017,11.01812,-18.036732,germany,0.00010242826510645635,0.0
